yaWAkramam	yaWA-kramam	{"input": "yaWA-kramam", "status": "success", "segmentation": ["yaWA-kramam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
yaWAkramam	yaWA-kramam	{"input": "yaWA-kramam", "status": "success", "segmentation": ["yaWA-kramam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
yaWAnyAyam	yaWA-nyAyam	{"input": "yaWA-nyAyam", "status": "success", "segmentation": ["yaWA-nyAyam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
yaWAkramam	yaWA-kramam	{"input": "yaWA-kramam", "status": "success", "segmentation": ["yaWA-kramam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
yaWASakwi	yaWA-Sakwi	{"input": "yaWA-Sakwi", "status": "success", "segmentation": ["yaWA-Sakwi"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Sakwi", "stem": "Sakwi", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "Sakwi", "stem": "Sakwi", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}], "source": "SH"}
yaWArWam	yaWA-arWam	{"input": "yaWA-arWam", "status": "success", "segmentation": ["yaWA-arWam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "arWam", "stem": "arWa", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "arWam", "stem": "arWa", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
yaWAnyAyam	yaWA-nyAyam	{"input": "yaWA-nyAyam", "status": "success", "segmentation": ["yaWA-nyAyam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
maXyayAwram	maXya-yAwram	{"input": "maXya-yAwram", "status": "success", "segmentation": ["maXya-yAwram"], "morph": [{"word": "maXya-", "stem": "maXya", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yAwram", "stem": "yAwrA", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
yaWAsaMBavam	yaWA-saMBavam	{"input": "yaWA-saMBavam", "status": "success", "segmentation": ["yaWA-samBavam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
yaWAsaMBavam	yaWA-saMBavam	{"input": "yaWA-saMBavam", "status": "success", "segmentation": ["yaWA-samBavam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
Apralayam	A-pralayam	{"input": "A-pralayam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
AmaraNam	A-maraNam	{"input": "A-maraNam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
anupaxam	anu-paxam	{"input": "anu-paxam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
AjIvanam	A-jIvanam	{"input": "A-jIvanam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
BUwapUrvA	BUwa-pUrvA	{"input": "BUwa-pUrvA", "status": "success", "segmentation": ["BUwa-pUrvA", "BUwa-pU-UrvA", "BUwa-pu-UrvA", "BU-Uwa-pUrvA", "BU-uwa-pUrvA", "BU-Uwa-pU-UrvA", "BU-uwa-pU-UrvA", "BU-Uwa-pu-UrvA", "BU-uwa-pu-UrvA"], "morph": [{"word": "BU-", "stem": "BU#2", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BUwa-", "stem": "BUwa", "root": "BU#1", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "uwa-", "stem": "uwa#2", "root": "vA#3", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "Uwa-", "stem": "Uwa#1", "root": "av", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "Uwa-", "stem": "Uwa#2", "root": "vA#3", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "pu-", "stem": "pU#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pU-", "stem": "pU#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pUrvA", "stem": "pUrva", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "UrvA", "stem": "Urva", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "UrvA", "stem": "Uru", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. i."]}], "source": "SH"}
prawyakRam	prawi-akRam	{"input": "prawi-akRam", "status": "success", "segmentation": ["prawi-akRam"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "akRam", "stem": "akRa", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "akRam", "stem": "akRan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "akRam", "stem": "akRa", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
anupaxam	anu-paxam	{"input": "anu-paxam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
AkaNTam	A-kaNTam	{"input": "A-kaNTam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
nirmakRikam	nir-makRikam	{"input": "nir-makRikam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
prawixinam	prawi-xinam	{"input": "prawi-xinam", "status": "success", "segmentation": ["prawi-xinam"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "xinam", "stem": "xina", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "xinam", "stem": "xina", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
prawyakRam	prawi-akRam	{"input": "prawi-akRam", "status": "success", "segmentation": ["prawi-akRam"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "akRam", "stem": "akRa", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "akRam", "stem": "akRan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "akRam", "stem": "akRa", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
yaWAsamayam	yaWA-samayam	{"input": "yaWA-samayam", "status": "success", "segmentation": ["yaWA-samayam", "yaWA-sama-yam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "sama-", "stem": "sama", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "samayam", "stem": "samaya", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "samayam", "stem": "samaya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "yam", "stem": "ya#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
prawyekam	prawi-ekam	{"input": "prawi-ekam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
samakRam	sam-akRam	{"input": "sam-akRam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
samakRam	sam-akRam	{"input": "sam-akRam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
prawixinam	prawi-xinam	{"input": "prawi-xinam", "status": "success", "segmentation": ["prawi-xinam"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "xinam", "stem": "xina", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "xinam", "stem": "xina", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
nirmakRikam	nir-makRikam	{"input": "nir-makRikam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
prawyaham	prawi-aham	{"input": "prawi-aham", "status": "success", "segmentation": ["prawi-aham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aham", "stem": "ahan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
prawivAkyam	prawi-vAkyam	{"input": "prawi-vAkyam", "status": "success", "segmentation": ["prawi-vAkyam"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vAkyam", "stem": "vAkya", "root": "vac", "phase": "Kric", "derivational_morph": "pfp. [1]", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
yaWAsamayam	yaWA-samayam	{"input": "yaWA-samayam", "status": "success", "segmentation": ["yaWA-samayam", "yaWA-sama-yam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "sama-", "stem": "sama", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "samayam", "stem": "samaya", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "samayam", "stem": "samaya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "yam", "stem": "ya#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
waxanu	waw-anu	{"input": "waw-anu", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
upanagaram	upa-nagaram	{"input": "upa-nagaram", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
waxanu	waw-anu	{"input": "waw-anu", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
AjIvanam	A-jIvanam	{"input": "A-jIvanam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
prawixAnam	prawi-xAnam	{"input": "prawi-xAnam", "status": "success", "segmentation": ["prawi-xAnam"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "xAnam", "stem": "xAna", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "xAnam", "stem": "xAna", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
prawyaham	prawi-aham	{"input": "prawi-aham", "status": "success", "segmentation": ["prawi-aham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aham", "stem": "ahan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
prawyaham	prawi-aham	{"input": "prawi-aham", "status": "success", "segmentation": ["prawi-aham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aham", "stem": "ahan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
prawyaham	prawi-aham	{"input": "prawi-aham", "status": "success", "segmentation": ["prawi-aham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aham", "stem": "ahan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
samakRam	sam-akRam	{"input": "sam-akRam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
waxanu	waw-anu	{"input": "waw-anu", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
waxanu	waw-anu	{"input": "waw-anu", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
waxanu	waw-anu	{"input": "waw-anu", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
prawimArgam	prawi-mArgam	{"input": "prawi-mArgam", "status": "success", "segmentation": ["prawi-mArgam"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "mArgam", "stem": "mArga", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
prawigqham	prawi-gqham	{"input": "prawi-gqham", "status": "success", "segmentation": ["prawi-gqham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "gqham", "stem": "gqha", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
waxanu	waw-anu	{"input": "waw-anu", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
prawyaham	prawi-aham	{"input": "prawi-aham", "status": "success", "segmentation": ["prawi-aham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aham", "stem": "ahan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
prawyaham	prawi-aham	{"input": "prawi-aham", "status": "success", "segmentation": ["prawi-aham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aham", "stem": "ahan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
prawyaham	prawi-aham	{"input": "prawi-aham", "status": "success", "segmentation": ["prawi-aham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aham", "stem": "ahan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
AhiNdanam	A-hiNdanam	{"input": "A-hiNdanam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
samakRam	sam-akRam	{"input": "sam-akRam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
prawyaham	prawi-aham	{"input": "prawi-aham", "status": "success", "segmentation": ["prawi-aham"], "morph": [{"word": "prawi-", "stem": "prawi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aham", "stem": "ahan", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. acc."]}], "source": "SH"}
prawyekam	prawi-ekam	{"input": "prawi-ekam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
