yaWAkramam	yaWA-kramam	{"input": "yaWAkramam", "status": "success", "segmentation": ["yaWA-kramam", "yaWA-akramam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "akramam", "stem": "akrama", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "akramam", "stem": "akrama", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
yaWAnyAsam	yaWA-nyAsam	{"input": "yaWAnyAsam", "status": "success", "segmentation": ["yaWA-nyAsam", "yaWA-anya-Asam", "yaWA-nI-Asam", "yaWA-Anya-Asam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "anya-", "stem": "anya", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Anya-", "stem": "Anya", "root": "an#2", "phase": "Iikv", "derivational_morph": "ca. pfp. [1]", "inflectional_morphs": ["iic."]}, {"word": "nI-", "stem": "nI#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "nyAsam", "stem": "nyAsa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "nyAsam", "stem": "nyAsa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "nyAsam", "stem": "nyAsa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "Asam", "stem": "Asa#2", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "Asam", "stem": "Asa#1", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "Asam", "stem": "Asa#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}
yaWAkramam	yaWA-kramam	{"input": "yaWAkramam", "status": "success", "segmentation": ["yaWA-kramam", "yaWA-akramam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "akramam", "stem": "akrama", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "akramam", "stem": "akrama", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
yaWAkramam	yaWA-kramam	{"input": "yaWAkramam", "status": "success", "segmentation": ["yaWA-kramam", "yaWA-akramam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "akramam", "stem": "akrama", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "akramam", "stem": "akrama", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
yaWAnyAyam	yaWA-nyAyam	{"input": "yaWAnyAyam", "status": "success", "segmentation": ["yaWA-nyAyam", "yaWA-anyAyam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "anyAyam", "stem": "anyAya", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "anyAyam", "stem": "anyAya", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
yaWAkramam	yaWA-kramam	{"input": "yaWAkramam", "status": "success", "segmentation": ["yaWA-kramam", "yaWA-akramam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "akramam", "stem": "akrama", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "akramam", "stem": "akrama", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "kramam", "stem": "krama", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
yaWASakwi	yaWA-Sakwi	{"input": "yaWASakwi", "status": "success", "segmentation": ["yaWA-Sakwi", "yaWA-aSakwi"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "aSakwi", "stem": "aSakwi", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "aSakwi", "stem": "aSakwi", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}, {"word": "aSakwi", "stem": "aSakwi", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "Sakwi", "stem": "Sakwi", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "Sakwi", "stem": "Sakwi", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}, {"word": "Sakwi", "stem": "Sakwi", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
yaWArWam	yaWA-arWam	{"input": "yaWArWam", "status": "success", "segmentation": ["yaWA-arWam", "yaWA-ArWam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "arWam", "stem": "arWa", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "arWam", "stem": "arWa", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "ArWam", "stem": "ArWa", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "arWam", "stem": "arWa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "ArWam", "stem": "ArWa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
yaWAnyAyam	yaWA-nyAyam	{"input": "yaWAnyAyam", "status": "success", "segmentation": ["yaWA-nyAyam", "yaWA-anyAyam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "anyAyam", "stem": "anyAya", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "anyAyam", "stem": "anyAya", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "nyAyam", "stem": "nyAya", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
maXyayAwram	maXya-yAwram	{"input": "maXyayAwram", "status": "success", "segmentation": ["maXya-yAwram"], "morph": [{"word": "maXya-", "stem": "maXya", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yAwram", "stem": "yAwrA", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
yaWAsaMBavam	yaWA-saMBavam	{"input": "yaWAsaMBavam", "status": "success", "segmentation": ["yaWA-samBavam", "yaWA-asamBavam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "asamBavam", "stem": "asamBava", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "asamBavam", "stem": "asamBava", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "asamBavam", "stem": "asamBava", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
yaWAsaMBavam	yaWA-saMBavam	{"input": "yaWAsaMBavam", "status": "success", "segmentation": ["yaWA-samBavam", "yaWA-asamBavam"], "morph": [{"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "yaWA-", "stem": "yaWA", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "asamBavam", "stem": "asamBava", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "asamBavam", "stem": "asamBava", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "asamBavam", "stem": "asamBava", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "samBavam", "stem": "samBava", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
Apralayam	A-pralayam	{"input": "Apralayam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
AmaraNam	A-maraNam	{"input": "AmaraNam", "status": "success", "segmentation": ["AmaraNam", "Ama-raNam"], "morph": [{"word": "AmaraNam", "stem": "AmaraNam", "root": "", "phase": "Inde", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "Ama-", "stem": "Ama", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "raNam", "stem": "raNa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}
anupaxam	anu-paxam	{"input": "anupaxam", "status": "success", "segmentation": ["anupaxam", "anu-paxam"], "morph": [{"word": "anupaxam", "stem": "anupaxa", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}, {"word": "anu-", "stem": "anu", "root": "", "phase": "Iiy", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "paxam", "stem": "paxa", "root": "", "phase": "Avya", "derivational_morph": "", "inflectional_morphs": ["ind."]}], "source": "SH"}
AjIvanam	A-jIvanam	{"input": "AjIvanam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}
BUwapUrvA	BUwa-pUrvA	{"input": "BUwapUrvA", "status": "success", "segmentation": ["BUwa-pUrvA", "BUwa-pU-UrvA", "BUwa-pu-UrvA", "BU-Uwa-pUrvA", "BU-uwa-pUrvA", "BU-Uwa-pU-UrvA", "BU-uwa-pU-UrvA", "BU-Uwa-pu-UrvA", "BU-uwa-pu-UrvA"], "morph": [{"word": "BU-", "stem": "BU#2", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "BUwa-", "stem": "BUwa", "root": "BU#1", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "uwa-", "stem": "uwa#2", "root": "vA#3", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "Uwa-", "stem": "Uwa#1", "root": "av", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "Uwa-", "stem": "Uwa#2", "root": "vA#3", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "pu-", "stem": "pU#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pU-", "stem": "pU#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pUrvA", "stem": "pUrva", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "UrvA", "stem": "Urva", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "UrvA", "stem": "Uru", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. i."]}], "source": "SH"}
