11	शरीर-यात्रा	[["1.1", "शरीर-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "यात्रा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "शरीर-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "यात्रा", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
12	अ-कर्मणः	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "कर्मणः", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "कर्मणः", "षष्ठीसम्बन्धः,2.1"], ["2.1", "भवति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
13	मत्-मनाः	[["1.1", "मत्-", "बहुव्रीहिः,1.2"], ["1.2", "मनाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "मत्-", "बहुव्रीहिः,1.2"], ["1.2", "मनाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
14	मद्-भक्तः	[["1.1", "मद्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "मद्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
15	मद्-याजी	[["1.1", "मद्-", "उपपद-तत्पुरुषः,1.2"], ["1.2", "याजी", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "मद्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "याजी", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
16	नष्ट-आत्मानः	[["1.1", "नष्ट-", "बहुव्रीहिः,1.2"], ["1.2", "आत्मानः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "नष्ट-", "कर्मधारयः-1,1.2"], ["1.2", "आत्मानः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
17	अल्प-बुद्धयः	[["1.1", "अल्प-", "बहुव्रीहिः,1.2"], ["1.2", "बुद्धयः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अल्प-", "कर्मधारयः-1,1.2"], ["1.2", "बुद्धयः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
18	उग्र-कर्माणः	[["1.1", "उग्र-", "बहुव्रीहिः,1.2"], ["1.2", "कर्माणः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "उग्र-", "कर्मधारयः-1,1.2"], ["1.2", "कर्माणः", "सम्बोध्यः,2.1"], ["2.1", "सन्ति", "-,-"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
19	अ-हिताः	[["1.1", "अ-", "बहुव्रीहिः,1.2"], ["1.2", "हिताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "हिताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
20	नाना-विधानि	[["1.1", "नाना-", "कर्मधारयः,1.2"], ["1.2", "विधानि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "नाना-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "विधानि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
21	नाना-वर्ण-आकृतीनि	[["1.1", "नाना-", "कर्मधारयः,1.2"], ["1.2", "वर्ण-", "बहुव्रीहिः,1.3"], ["1.3", "आकृतीनि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.3"]]	Success	[["1.1", "नाना-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "वर्ण-", "बहुव्रीहिः,1.3"], ["1.3", "आकृतीनि", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.3"], ["3.1", ".", "-,-"]]	True	0.5	1.0	0.5
22	अधि-आत्म-चेतसा	[["1.1", "अधि-", "अव्ययीभावः,1.2"], ["1.2", "आत्म-", "सप्तमी-तत्पुरुषः,1.3"], ["1.3", "चेतसा", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]	Success	[["1.1", "अधि-", "तत्पुरुषः,1.2"], ["1.2", "आत्म-", "बहुव्रीहिः,1.3"], ["1.3", "चेतसा", "करणम्,2.1"], ["2.1", "भवति", "-,-"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
23	निर्-आशीः	[["1.1", "निर्-", "बहुव्रीहिः,1.2"], ["1.2", "आशीः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "निर्-", "तत्पुरुषः,1.2"], ["1.2", "आशीः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
24	निर्-ममः	[["1.1", "निर्-", "बहुव्रीहिः,1.2"], ["1.2", "ममः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "निर्-", "-,-"], ["1.2", "ममः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	False	0.0	0.0	0.0
25	विगत-ज्वरः	[["1.1", "विगत-", "बहुव्रीहिः,1.2"], ["1.2", "ज्वरः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "विगत-", "कर्मधारयः-1,1.2"], ["1.2", "ज्वरः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
26	मत्-कर्म-कृत्	[["1.1", "मत्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कर्म-", "उपपद-तत्पुरुषः,1.3"], ["1.3", "कृत्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]	Success	[["1.1", "मत्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कर्म-", "षष्ठी-तत्पुरुषः,1.3"], ["1.3", "कृत्", "सम्बोध्यः,2.1"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	True	0.5	1.0	0.5
27	मत्-परमः	[["1.1", "मत्-", "बहुव्रीहिः,1.2"], ["1.2", "परमः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "मत्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "परमः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
28	मत्-भक्तः	[["1.1", "मत्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "मत्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
29	सङ्ग-वर्जितः	[["1.1", "सङ्ग-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "वर्जितः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "सङ्ग-", "बहुव्रीहिः,1.2"], ["1.2", "वर्जितः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
30	निर्-वैरः	[["1.1", "निर्-", "बहुव्रीहिः,1.2"], ["1.2", "वैरः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "निर्-", "तत्पुरुषः,1.2"], ["1.2", "वैरः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
31	सर्व-भूतेषु	[["1.1", "सर्व-", "कर्मधारयः,1.2"], ["1.2", "भूतेषु", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "सर्व-", "कर्मधारयः-1,1.2"], ["1.2", "भूतेषु", "अधिकरणम्,2.1"], ["2.1", "भवन्ति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
32	ब्रह्म-अग्नौ	[["1.1", "ब्रह्म-", "कर्मधारयः,1.2"], ["1.2", "अग्नौ", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "ब्रह्म-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "अग्नौ", "अधिकरणम्,2.1"], ["2.1", "भवति", "-,-"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
33	ब्रह्म-कर्म-समाधिना	[["1.1", "ब्रह्म-", "कर्मधारयः,1.2"], ["1.2", "कर्म-", "बहुव्रीहिः,1.3"], ["1.3", "समाधिना", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.3"]]	Success	[["1.1", "ब्रह्म-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "कर्म-", "बहुव्रीहिः,1.3"], ["1.3", "समाधिना", "करणम्,2.1"], ["2.1", "भवति", "-,-"], ["3.1", ".", "-,-"]]	True	0.5	1.0	0.5
34	नित्य-युक्ताः	[["1.1", "नित्य-", "कर्मधारयः,1.2"], ["1.2", "युक्ताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "नित्य-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "युक्ताः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
35	समृद्ध-वेगाः	[["1.1", "समृद्ध-", "बहुव्रीहिः,1.2"], ["1.2", "वेगाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "समृद्ध-", "कर्मधारयः-1,1.2"], ["1.2", "वेगाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
36	समृद्ध-वेगाः	[["1.1", "समृद्ध-", "बहुव्रीहिः,1.2"], ["1.2", "वेगाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "समृद्ध-", "कर्मधारयः-1,1.2"], ["1.2", "वेगाः", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
37	नर-अधमान्	[["1.1", "नर-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "अधमान्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "नर-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "अधमान्", "-,-"], ["2.1", "भवति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
38	अ-शुभान्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "शुभान्", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "शुभान्", "-,-"], ["2.1", "भवति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
39	मनो-गतान्	[["1.1", "मनो-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "गतान्", "कर्ता,2.1"], ["2.1", "सन्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "मनो-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "गतान्", "-,-"], ["2.1", "सन्ति", "-,-"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
40	स्थित-प्रज्ञः	[["1.1", "स्थित-", "बहुव्रीहिः,1.2"], ["1.2", "प्रज्ञः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "स्थित-", "कर्मधारयः-1,1.2"], ["1.2", "प्रज्ञः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
41	गुह्य-तमम्	[["1.1", "गुह्य-", "तत्पुरुषः,1.2"], ["1.2", "तमम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "गुह्य-", "कर्मधारयः-1,1.2"], ["1.2", "तमम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
42	अन्-अघ	[["1.1", "अन्-", "बहुव्रीहिः,1.2"], ["1.2", "अघ", "कर्ता,2.1"], ["2.1", "भवति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "अघ", "सम्बोध्यः,2.1"], ["2.1", "भवति", "-,-"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
43	कृत-कृत्यः	[["1.1", "कृत-", "बहुव्रीहिः,1.2"], ["1.2", "कृत्यः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "कृत-", "कर्मधारयः-1,1.2"], ["1.2", "कृत्यः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
44	वि-भूतिमत्	[["1.1", "वि-", "तत्पुरुषः,1.2"], ["1.2", "भूतिमत्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "वि-", "-,-"], ["1.2", "भूतिमत्", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	False	0.0	0.0	0.0
45	तेजस्-अंश-सम्भवम्	[["1.1", "तेजस्-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "अंश-", "पञ्चमी-तत्पुरुषः,1.3"], ["1.3", "सम्भवम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]	Success	[["1.1", "तेजस्-", "पञ्चमी-तत्पुरुषः,1.3"], ["1.2", "अंश-", "बहुव्रीहिः,1.3"], ["1.3", "सम्भवम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.3"], ["3.1", ".", "-,-"]]	True	0.0	0.5	0.0
46	कृत-अञ्जलिः	[["1.1", "कृत-", "बहुव्रीहिः,1.2"], ["1.2", "अञ्जलिः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "कृत-", "कर्मधारयः-1,1.2"], ["1.2", "अञ्जलिः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
47	स-गद्गदम्	[["1.1", "स-", "बहुव्रीहिः,1.2"], ["1.2", "गद्गदम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "स-", "बहुव्रीहिः,1.2"], ["1.2", "गद्गदम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
48	भीत-भीतः	[["1.1", "भीत-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "भीतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "भीत-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "भीतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
49	स्वर्ग-द्वारम्	[["1.1", "स्वर्ग-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "द्वारम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "स्वर्ग-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "द्वारम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
50	मान-अपमानयोः	[["1.1", "मान-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "अपमानयोः", "कर्ता,2.1"], ["2.1", "स्तः", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "मान-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "अपमानयोः", "अधिकरणम्,1.3"], ["1.3", "स्तः", "-,-"], ["2.1", ".", "-,-"]]	True	1.0	1.0	1.0
51	शीत-उष्ण-सुख-दुःखेषु	[["1.1", "शीत-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "उष्ण-", "इतरेतर-द्वन्द्वः,1.3"], ["1.3", "सुख-", "इतरेतर-द्वन्द्वः,1.4"], ["1.4", "दुःखेषु", "कर्ता,2.1"], ["2.1", "भवन्ति", "अभिहित_कर्ता,1.4"]]	Success	[["1.1", "शीत-", "इतरेतर-द्वन्द्वः,1.4"], ["1.2", "उष्ण-", "इतरेतर-द्वन्द्वः,1.4"], ["1.3", "सुख-", "इतरेतर-द्वन्द्वः,1.4"], ["1.4", "दुःखेषु", "अधिकरणम्,1.5"], ["1.5", "भवन्ति", "-,-"], ["2.1", ".", "-,-"]]	True	1.0	0.3333333333333333	0.3333333333333333
52	सङ्ग-विवर्जितः	[["1.1", "सङ्ग-", "तॄतीया-तत्पुरुषः,1.2"], ["1.2", "विवर्जितः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "सङ्ग-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "विवर्जितः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
53	अ-स्थिरम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "स्थिरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "स्थिरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
54	अ-सत्यम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सत्यम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "सत्यम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
55	अ-प्रतिष्ठम्	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "प्रतिष्ठम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अ-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "प्रतिष्ठम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
56	अन्-ईश्वरम्	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "ईश्वरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "अन्-", "नञ्-तत्पुरुषः,1.2"], ["1.2", "ईश्वरम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
57	अपरः-पर-सम्भूतम्	[["1.1", "अपरः-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "पर-", "पञ्चमी-तत्पुरुषः,1.3"], ["1.3", "सम्भूतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.3"]]	Success	[["1.1", "अपरः-", "इतरेतर-द्वन्द्वः,1.2"], ["1.2", "पर-", "पञ्चमी-तत्पुरुषः,1.3"], ["1.3", "सम्भूतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.3"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
58	काम-हैतुकम्	[["1.1", "काम-", "बहुव्रीहिः,1.2"], ["1.2", "हैतुकम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"]]	Success	[["1.1", "काम-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "हैतुकम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित-कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
