17	गो-हितम्	[["1.1", "गो-", "चतुर्थी-तत्पुरुषः,1.2"], ["1.2", "हितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "गो-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "हितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
18	गो-रक्षितम्	[["1.1", "गो-", "चतुर्थी-तत्पुरुषः,1.2"], ["1.2", "रक्षितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "गो-", "चतुर्थी-तत्पुरुषः,1.2"], ["1.2", "रक्षितम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
19	वृक-भीतः	[["1.1", "वृक-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "भीतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "वृक-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "भीतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
20	सुख-अपेतः	[["1.1", "सुख-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "अपेतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "सुख-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "अपेतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
21	कल्पन-अपोढः	[["1.1", "कल्पन-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "अपोढः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "कल्पन-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "अपोढः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
22	चक्र-मुक्तः	[["1.1", "चक्र-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "मुक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "चक्र-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "मुक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
23	तरङ्ग-अपत्रस्तः	[["1.1", "तरङ्ग-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "अपत्रस्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "तरङ्ग-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "अपत्रस्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
24	स्वयम्-विलीनम्	[["1.1", "स्वयम्-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "विलीनम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "स्वयम्-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "विलीनम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
25	खट्वा-रूढः	[["1.1", "खट्वा-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "रूढः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "खट्वा-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "रूढः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
26	खट्वा-प्लुतः	[["1.1", "खट्वा-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "प्लुतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "खट्वा-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "प्लुतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
27	सामि-कृतम्	[["1.1", "सामि-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "कृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "सामि-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "कृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
28	सामि-पीतम्	[["1.1", "सामि-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "पीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "सामि-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "पीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
29	सामि-भुक्तम्	[["1.1", "सामि-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "भुक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "सामि-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भुक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
30	अहः-अतिसृता	[["1.1", "अहः-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "अतिसृता", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अहः-", "-,-"], ["1.2", "अतिसृता", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	False	0.0	0.0	0.0
31	अहः-संक्रान्ताः	[["1.1", "अहः-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "संक्रान्ताः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अहः-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "संक्रान्ताः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
32	रात्रि-अतिसृताः	[["1.1", "रात्रि-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "अतिसृताः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "रात्रि-", "-,-"], ["1.2", "अतिसृताः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	False	0.0	0.0	0.0
33	रात्रि-संक्रान्ताः	[["1.1", "रात्रि-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "संक्रान्ताः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "रात्रि-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "संक्रान्ताः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
34	मास-प्रमितः	[["1.1", "मास-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "प्रमितः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मास-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "प्रमितः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
35	तत्र-भुक्तम्	[["1.1", "तत्र-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "भुक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "तत्र-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "भुक्तम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
36	तत्र-कृतम्	[["1.1", "तत्र-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "कृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "तत्र-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "कृतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
37	तत्र-पीतम्	[["1.1", "तत्र-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "पीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "तत्र-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "पीतम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
38	स्तोकात्-मुक्तः	[["1.1", "स्तोकात्-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "मुक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "स्तोकात्-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "मुक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
39	अन्तिकात्-आगतः	[["1.1", "अन्तिकात्-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "आगतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अन्तिकात्-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "आगतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
40	दूरात्-आगतः	[["1.1", "दूरात्-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "आगतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "दूरात्-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "आगतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
41	कृच्छ्रात्-मुक्तः	[["1.1", "कृच्छ्रात्-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "मुक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "कृच्छ्रात्-", "पञ्चमी-तत्पुरुषः,1.2"], ["1.2", "मुक्तः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
42	अहि-हतः	[["1.1", "अहि-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "हतः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अहि-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "हतः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
43	नख-निर्भिन्नः	[["1.1", "नख-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "निर्भिन्नः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "नख-", "-,-"], ["1.2", "निर्भिन्नः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	False	0.0	0.0	0.0
44	परशु-छिन्नः	[["1.1", "परशु-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "छिन्नः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "परशु-", "षष्ठी-तत्पुरुषः,1.2"], ["1.2", "छिन्नः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
45	काक-पेया	[["1.1", "काक-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "पेया", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "काक-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "पेया", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
46	श्व-लेह्यः	[["1.1", "श्व-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "लेह्यः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "श्व-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "लेह्यः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
47	बाष्प-छेद्यानि	[["1.1", "बाष्प-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "छेद्यानि", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "बाष्प-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "छेद्यानि", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
48	कण्टक-संचेय	[["1.1", "कण्टक-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "संचेय", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "कण्टक-", "-,-"], ["1.2", "संचेय", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	False	0.0	0.0	0.0
49	मास-प्रमेयः	[["1.1", "मास-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "प्रमेयः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मास-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "प्रमेयः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
50	प्राप्त-जीविकः	[["1.1", "प्राप्त-", "तत्पुरुषः,1.2"], ["1.2", "जीविकः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "प्राप्त-", "तत्पुरुषः,1.2"], ["1.2", "जीविकः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
51	आपन्न-जीविकः	[["1.1", "आपन्न-", "तत्पुरुषः,1.2"], ["1.2", "जीविकः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "आपन्न-", "तत्पुरुषः,1.2"], ["1.2", "जीविकः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
52	पात्रे-समिताः	[["1.1", "पात्रे-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "समिताः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पात्रे-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "समिताः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
53	पात्रे-बहुलाः	[["1.1", "पात्रे-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "बहुलाः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "पात्रे-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "बहुलाः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
54	उदुम्बर-मशकाः	[["1.1", "उदुम्बर-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "मशकाः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "उदुम्बर-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "मशकाः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
55	अरण्ये-तिलकाः	[["1.1", "अरण्ये-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "तिलकाः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "अरण्ये-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "तिलकाः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
56	वने-कसेरुकाः	[["1.1", "वने-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "कसेरुकाः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "वने-", "-,-"], ["1.2", "कसेरुकाः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	False	0.0	0.0	0.0
57	कूपे-पिशाचकाः	[["1.1", "कूपे-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "पिशाचकाः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "कूपे-", "-,-"], ["1.2", "पिशाचकाः", "-,-"], ["2.1", "अस्ति", "-,-"], ["3.1", ".", "-,-"]]	False	0.0	0.0	0.0
58	मास-देयम्	[["1.1", "मास-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "देयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मास-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "देयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
59	संवत्सर-देयम्	[["1.1", "संवत्सर-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "देयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "संवत्सर-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "देयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
60	त्र्यह-देयम्	[["1.1", "त्र्यह-", "सप्तमी-तत्पुरुषः,1.2"], ["1.2", "देयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "त्र्यह-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "देयम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
61	मूहूर्त-सुखम्	[["1.1", "मूहूर्त-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "सुखम्", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मूहूर्त-", "चतुर्थी-तत्पुरुषः,1.2"], ["1.2", "सुखम्", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
62	सर्वरात्र-कल्याणी	[["1.1", "सर्वरात्र-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "कल्याणी", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "सर्वरात्र-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "कल्याणी", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
63	सर्वरात्र-शोभना	[["1.1", "सर्वरात्र-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "शोभना", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "सर्वरात्र-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "शोभना", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	1.0	1.0	1.0
64	मास-पूर्वः	[["1.1", "मास-", "तृतीया-तत्पुरुषः,1.2"], ["1.2", "पूर्वः", "कर्ता,2.1"], ["2.1", "अस्ति", "-,-"]]	Success	[["1.1", "मास-", "द्वितीया-तत्पुरुषः,1.2"], ["1.2", "पूर्वः", "कर्ता,2.1"], ["2.1", "अस्ति", "अभिहित_कर्ता,1.2"], ["3.1", ".", "-,-"]]	True	0.0	1.0	0.0
