बहु-	बहुव्रीहिः,10.2
अ-	नञ्‌-तत्पुरुषः,1.2
वाच्य-	कर्मधारयः,1.3
अ-	नञ्-तत्पुरुषः,6.2
कृत-	बहुव्रीहिः,13.2
सुख-	इतरेतर-द्वन्द्वः,1.2
लाभ-	इतरेतर-द्वन्द्वः,4.2
अ-	नञ्‌-तत्पुरुषः,4.3
जय-	इतरेतर-द्वन्द्वः,5.2
अ-	नञ्‌-तत्पुरुषः,5.3
कर्म-	कर्मधारयः,14.2
अभिक्रम-	षष्ठी-तत्पुरुषः,3.2
व्यवसाय-	बहुव्रीहिः,1.2
कुरु-	षष्ठी-तत्पुरुषः,5.2
बहु-	बहुव्रीहिः,6.2
अन्-	बहुव्रीहिः,8.2
अ-	नञ्-तत्पुरुषः,11.2
अ-	नञ्‌-तत्पुरुषः,6.2
वेद-	षष्ठी-तत्पुरुषः,7.2
वाद-	सप्तमी-तत्पुरुषः,7.3
काम-	कर्मधारयः,14.2
स्वर्ग-	बहुव्रीहिः,15.2
जन्म-	इतरेतर-द्वन्द्वः,16.2
कर्म-	षष्ठी-तत्पुरुषः,16.3
फल-	बहुव्रीहिः,16.4
क्रिया-	षष्ठी-तत्पुरुषः,17.2
विशेष-	बहुव्रीहिः,17.3
भोग-	इतरेतर-द्वन्द्वः,18.2
ऐश्वर्य-	षष्ठी-तत्पुरुषः,18.3
भोग-	इतरेतर-द्वन्द्वः,20.2
ऐश्वर्य-	सप्तमी-तत्पुरुषः,20.3
अपहृत-	बहुव्रीहिः,22.2
व्यवसाय-	कर्मधारयः,23.2
.	-
त्रैगुण्य-	बहुव्रीहिः,1.2
निस्-	पञ्चमी-तत्पुरुषः,3.2
निर्-	पञ्चमी-तत्पुरुषः,6.2
नित्य-	उपपद-तत्पुरुषः,7.2
सत्त्व-	कर्मधारयः,7.3
निर्-	बहुव्रीहिः,8.2
योग-	इतरेतर-द्वन्द्वः,8.3
संप्लुत-	बहुव्रीहिः,5.2
कर्म-	षष्ठी-तत्पुरुषः,9.2
फल-	बहुव्रीहिः,9.3
अ-	नञ्-तत्पुरुषः,15.2
योग-	उपपद-तत्पुरुषः,1.2
सिद्धि-	नञ्-तत्पुरुषः,7.2
अ-	इतरेतर-द्वन्द्वः,7.3
बुद्धि-	षष्ठी-तत्पुरुषः,5.2
फल-	बहुव्रीहिः,11.2
बुद्धि-	तृतीया-तत्पुरुषः,1.2
सु-	प्रादि-तत्पुरुषः,5.2
कृत-	इतरेतर-द्वन्द्वः,5.4
दुष्-	प्रादि-तत्पुरुषः,5.4
कर्म-	उपपद-तत्पुरुषः,1.2
बुद्धि-	तृतीया-तत्पुरुषः,2.2
जन्म-	कर्मधारयः,7.2
बन्ध-	तृतीया-तत्पुरुषः,7.3
अन्-	बहुव्रीहिः ,10.2
मोह-	कर्मधारयः,3.2
श्रुति-	तृतीया-तत्पुरुषः,1.2
अ-	नञ्-तत्पुरुषः,7.2
स्थित-	बहुव्रीहिः,1.2
समाधि-	उपपद-तत्पुरुषः,4.2
स्थित-	बहुव्रीहिः,6.2
(स्थित-	बहुव्रीहिः,10.1.2
(स्थित-	बहुव्रीहिः,12.1.2
मनो-	सप्तमी_तत्पुरुषः,6.2
स्थित-	बहुव्रीहिः,11.2
अन्-	नञ्‌-तत्पुरुषः,2.2
उद्विग्न-	बहुव्रीहिः,2.3
विगत-	बहुव्रीहिः,4.2
वीत-	बहुव्रीहिः,5.2
राग-	इतरेतर-द्वन्द्वः,5.3
भय-	इतरेतर-द्वन्द्वः,5.4
स्थित-	बहुव्रीहिः,6.2
अन्-	नञ्-तत्पुरुषः,3.2
शुभ-	इतरेतर-द्वन्द्वः,7.2
अ-	नञ्-तत्पुरुषः,7.3
इन्द्रिय-	षष्ठी-तत्पुरुषः,10.2
निर्-	बहुव्रीहिः ,3.2
रस-	उपपद-तत्पुरुषः,5.2
मत्-	बहुव्रीहिः,6.2
स्मृति-	षष्ठी-तत्पुरुषः,5.2
स्मृति-	षष्ठी-तत्पुरुषः,6.2
बुद्धि-	षष्ठी-तत्पुरुषः,7.2
बुद्धि-	षष्ठी-तत्पुरुषः,8.2
राग-	इतरेतर-द्वन्द्वः,1.2
द्वेष-	तृतीया-तत्पुरुषः,1.3
आत्म-	षष्ठी-तत्पुरुषः,6.2
विधेय-	बहुव्रीहिः,7.2
सर्व-	कर्मधारयः,2.2
प्रसन्न-	बहुव्रीहिः,6.2
अ-	नञ्_तत्पुरुषः,4.2
अ-	नञ्_तत्पुरुषः,7.2
अ-	नञ्_तत्पुरुषः,11.2
अ-	नञ्_तत्पुरुषः,13.2
महत्-	बहुव्रीहिः,3.2
इन्द्रिय-	षष्ठी-तत्पुरुषः,7.2
सर्व-	कर्मधारयः,3.2
अ-	नञ्‌-तत्पुरुषः,2.2
चल-	बहुव्रीहिः,2.3
काम-	सप्तमी-तत्पुरुषः,16.2
निस्-	बहुव्रीहिः ,7.2
निर्-	बहुव्रीहिः ,8.2
निर्-	बहुव्रीहिः ,9.2
अन्त-	षष्ठी_तत्पुरुषः,11.2
ब्रह्म-	सप्तमी_तत्पुरुषः,13.2
अन्-	नञ्-तत्पुरुषः,3.2
प्रकृति-	उपपदसमासः,14.2
अ-	नञ्-तत्पुरुषः,8.2
कर्म-	षष्ठी-तत्पुरुषः,1.2
इन्द्रिय-	षष्ठी-तत्पुरुषः,7.2
विमूढ-	बहुव्रीहिः,8.2
मिथ्या-	बहुव्रीहिः,9.2
अ-	नञ्-तत्पुरुषः,10.2
कर्म-	कर्मधारयः,9.2
कर्म-	षष्ठी-तत्पुरुषः,8.2
अ-	नञ्-तत्पुरुषः,8.2
शरीर-	षष्ठी-तत्पुरुषः,9.2
अ-	नञ्-तत्पुरुषः,15.2
यज्ञ-	चतुर्थी-तत्पुरुषः,1.2
कर्म-	बहुव्रीहिः,6.2
तत्-	चतुर्थी-तत्पुरुषः,7.2
मुक्त-	बहुव्रीहिः,10.2
सह-	बहुव्रीहिः,1.2
प्रजा-	षष्ठी-तत्पुरुषः,6.2
इष्ट-	कर्मधारयः,12.2
काम-	उपपद-समासः,12.3
यज्ञ-	तृतीया-तत्पुरुषः,7.2
यज्ञ-	षष्ठी-तत्पुरुषः,1.2
शिष्टा-	उपपद-तत्पुरुषः,1.3
सर्व-	कर्मधारयः,4.2
आत्म-	षष्ठी-तत्पुरुषः,11.2
अन्न-	षष्ठी-तत्पुरुषः,5.2
कर्म-	पञ्चमी-तत्पुरुषः,10.2
ब्रह्म-	पञ्चमी-तत्पुरुषः,2.2
अक्षर-	पञ्चमी-तत्पुरुषः,5.2
सर्व-	कर्मधारयः,7.2
अघ-	बहुव्रीहिः,8.2
इन्द्रिय-	बहुव्रीहिः,9.2
आत्म-	बहुव्रीहिः,3.2
आत्म-	सप्तमी-तत्पुरुषः,6.2
अ-	नञ्-तत्पुरुषः,7.2
सर्व-	कर्मधारयः,13.2
अर्थ-	चतुर्थी-तत्पुरुषः,15.2
अ-	नञ्-तत्पुरुषः,2.2
अ-	नञ्-तत्पुरुषः,7.2
जनक-	बहुव्रीहिः,6.2
लोक-	षष्ठी-तत्पुरुषः,7.2
अन्-	नञ्-तत्पुरुषः,10.2
अ-	नञ्-तत्पुरुषः,8.2
अ-	नञ्-तत्पुरुषः,3.2
अ-	नञ्-तत्पुरुषः,10.2
लोक-	षष्ठी-तत्पुरुषः,12.2
बुद्धि-	षष्ठी-तत्पुरुषः,2.2
अ-	नञ्-बहुव्रीहिः,4.2
कर्म-	सप्तमी-तत्पुरुषः,5.2
सर्व-	कर्मधारयः,7.2
अहङ्कार-	तत्पुरुषः,6.2
वि-	नञ्-तत्पुरुषः,6.3
मूढ-	बहुव्रीहिः,6.4
तत्त्व-	उपपद-तत्पुरुषः,1.2
महान्-	बहुव्रीहिः,3.2
गुण-	द्वन्द्वः,4.2
कर्म-	षष्ठी-तत्पुरुषः,4.3
गुण-	तृतीया-तत्पुरुषः,2.2
गुण-	षष्ठी-तत्पुरुषः,4.2
अ-	नञ्-तत्पुरुषः,6.2
कृत्स्न-	उपपद-तत्पुरुषः,6.3
कृत्स्न-	उपपद-तत्पुरुषः,8.2
अधि-	अव्ययीभावः,5.2
आत्म-	सप्तमी-तत्पुरुषः,5.3
निर्-	बहुव्रीहिः ,6.2
निर्-	बहुव्रीहिः,7.2
विगत-	बहुव्रीहिः,10.2
अन्-	बहुव्रीहिः,9.2
सर्व-	कर्मधारयः,9.2
ज्ञान-	सप्तमी-तत्पुरुषः,9.3
वि-	बहुव्रीहिः,9.4
अ-	नञ्-बहुव्रीहिः,13.2
राग-	द्वन्द्वः,4.2
स्व-	षष्ठी-तत्पुरुषः,2.2
वि-	बहुव्रीहिः,3.2
पर-	षष्ठी-तत्पुरुषः,4.2
सु-	तत्पुरुषः,5.2
स्व-	षष्ठी-तत्पुरुषः,6.2
पर-	षष्ठी-तत्पुरुषः,9.2
भय-	उपपद-तत्पुरुषः,10.2
अन्-	नञ्-तत्पुरुषः,8.2
रजस्-	षष्ठी-तत्पुरुषः,5.2
गुण-	पञ्चमी-तत्पुरुषः,5.3
नित्य-	केवल-समासः,5.2
काम-	बहुव्रीहिः,6.2
दुष्-	तत्पुरुषः,8.2
ज्ञान-	द्वन्द्वः,11.2
विज्ञान-	षष्ठी-तत्पुरुषः,11.3
महान्-	बहुव्रीहिः,10.2
काम-	बहुव्रीहिः,11.2
परम्परा-	तृतीया-तत्पुरुषः,2.2
राज-	कर्मधारयः,4.2
अ-	नञ्-तत्पुरुषः,1.2
अ-	उपपद_तत्पुरुषः,1.2
अ-	नञ्-तत्पुरुषः,4.2
व्यय-	बहुव्रीहिः,4.3
आत्म-	षष्ठी_तत्पुरुषः,13.2
अ-	नञ्-तत्पुरुषः,9.2
दुष्-	उपपद-तत्पुरुषः,5.2
धर्म-	षष्ठी-तत्पुरुषः,6.2
संस्थापना-	चतुर्थी-तत्पुरुषः,6.3
वीत-	बहुव्रीहिः,1.4
राग-	द्वन्द्वः,1.4
भय-	द्वन्द्वः,1.4
ज्ञान-	कर्मधारयः,6.2
मत्-	षष्ठी-तत्पुरुषः,8.2
कर्म-	उपपद-तत्पुरुषः,13.2
गुण-	द्वन्द्वः,4.2
कर्म-	षष्ठी-तत्पुरुषः,4.3
अ-	बहुव्रीहिः,10.2
अ-	बहुव्रीहिः,11.2
कर्म-	षष्ठी-तत्पुरुषः,7.2
अ-	नञ्-तत्पुरुषः,4.2
अ-	नञ्-तत्पुरुषः,17.2
वि-	कर्मधारयः,7.2
अ-	नञ्-तत्पुरुषः,8.2
अ-	नञ्-तत्पुरुषः,2.2
अ-	नञ्-तत्पुरुषः,5.2
कृत्स्न-	कर्मधारयः,14.2
कर्म-	उपपद-तत्पुरुषः,14.3
काम-	द्वन्द्वः,4.2
सङ्कल्प-	तृतीया-तत्पुरुषः,4.3
ज्ञान-	कर्मधारयः,5.2
अग्नि-	तृतीया-तत्पुरुषः,5.3
दग्ध-	बहुव्रीहिः,5.4
कर्म-	षष्ठी-तत्पुरुषः,2.2
फल-	सप्तमी-तत्पुरुषः,2.3
नित्य-	केवल_समासः,3.2
निर्-	बहुव्रीहिः,4.2
निर्-	बहुव्रीहिः,1.2
यत-	द्वन्द्वः,2.2
चित्त-	बहुव्रीहिः,2.3
त्यक्त-	कर्मधारयः,3.2
सर्व-	बहुव्रीहिः,3.3
यदृच्छा-	तृतीया-तत्पुरुषः,1.2
लाभ-	तृतीया-तत्पुरुषः,1.3
द्वन्द्व-	द्वितीया-तत्पुरुषः,2.2
अ-	नञ्-तत्पुरुषः,6.2
गत-	बहुव्रीहिः,1.2
ज्ञान-	सप्तमी-तत्पुरुषः,3.2
अवस्थित-	बहुव्रीहिः,3.3
ब्रह्म-	कर्मधारयः,5.2
ब्रह्म-	कर्मधारयः,12.2
कर्म-	बहुव्रीहिः,12.3
अ-	नञ्-तत्पुरुषः,3.2
ब्रह्म-	कर्मधारयः,7.2
अ-	नञ्-तत्पुरुषः,8.2
श्रोत्र-	बहुव्रीहिः,1.2
संयम-	कर्मधारयः,4.2
शब्द-	बहुव्रीहिः,6.2
इन्द्रिय-	कर्मधारयः,9.2
इन्द्रिय-	षष्ठी-तत्पुरुषः,2.2
प्राण-	षष्ठी-तत्पुरुषः,3.2
अ-	नञ्-तत्पुरुषः,5.2
आत्मन्-	सप्तमी-तत्पुरुषः,6.2
संयम-	कर्मधारयः,6.3
योग-	कर्मधारयः,6.4
ज्ञान-	तृतीया-तत्पुरुषः,8.2
द्रव्य-	बहुव्रीहिः,1.2
तपः-	बहुव्रीहिः,2.2
योग-	बहुव्रीहिः,3.2
अ-	नञ्-तत्पुरुषः,5.2
स्व-	षष्ठी-तत्पुरुषः,6.2
अध्याय-	षष्ठी-तत्पुरुषः,6.3
ज्ञान-	बहुव्रीहिः.6.4
संशित-	बहुव्रीहिः,9.2
अ-	नञ्-तत्पुरुषः,7.2
प्राण-	द्वन्द्वः,8.2
अपान-	षष्ठी-तत्पुरुषः,8.3
प्राणायाम-	बहुव्रीहिः,10.2
अ-	नञ्-तत्पुरुषः,1.2
नियत-	बहुव्रीहिः,2.2
यज्ञ-	सप्तमी-तत्पुरुषः,9.2
यज्ञ-	तृतीया-तत्पुरुषः,10.2
क्षपित-	बहुव्रीहिः,10.3
यज्ञ-	षष्ठी-तत्पुरुषः,1.2
शिष्ट-	कर्मधारयः,1.3
अमृत-	उपपद-तत्पुरुषः,1.4
अ-	बहुव्रीहिः,9.2
कुरु-	सप्तमी-तत्पुरुषः,12.2
बहु-	बहुव्रीहिः,2.2
कर्म-	उपपद-तत्पुरुषः,7.2
ज्ञान-	कर्मधारयः,4.2
अ-	नञ्_तत्पुरुषः,8.2
तत्त्व-	उपपद-तत्पुरुषः,10.2
अ-	नञ्-तत्पुरुषः,11.2
पाप-	उपपद-तत्पुरुषः,6.2
ज्ञान-	कर्मधारय,8.2
ज्ञान-	कर्मधारयः,8.2
सर्व-	कर्मधारयः,9.2
योग-	तत्पुरुषः,10.2
सं-	तृतीया-तत्पुरुषः,10.3
तत्-	बहुव्रीहिः,4.2
संयत-	बहुव्रीहिः,5.2
अ-	नञ्-तत्पुरुषः,10.2
अ-	उपपद-तत्पुरुषः,1.2
अ-	नञ्-तत्पुरुषः,3.2
संशय-	बहुव्रीहिः,5.2
संशय-	बहुव्रीहिः,15.2
योग-	तृतीया-तत्पुरुषः,1.2
सन्न्यस्त-	बहुव्रीहिः,1.3
ज्ञान-	तृतीया-तत्पुरुषः,2.2
सञ्छिन्न-	बहुव्रीहिः,2.3
अ-	नञ्-तत्पुरुषः,2.2
ज्ञान-	पञ्चमी-तत्पुरुषः,2.3
हृत्-	सप्तमी-तत्पुरुषः,3.2
ज्ञान-	कर्मधारयः,4.2
कर्म-	कर्मधारयः,2.2
निस्-	कर्मधारयः,4.2
श्रेयस-	उपपद-तत्पुरुषः,4.3
कर्म-	षष्ठी-तत्पुरुषः,8.2
कर्म-	कर्मधारयः,9.2
नित्य-	केवल-समासः,3.2
निर्-	बहुव्रीहिः,9.2
महान्-	बहुव्रीहिः,11.2
साङ्ख्य-	द्वन्द्वः,1.2
महान्-	बहुव्रीहिः,3.2
अ-	नञ्-तत्पुरुषः,6.2
योग-	तृतीया-तत्पुरुषः,7.2
न	नञ्-तत्पुरुषः,10.2
योग-	तृतीया-तत्पुरुषः,1.2
विशुद्ध-	बहुव्रीहिः,2.2
विजित-	बहुव्रीहिः,3.2
जित-	बहुव्रीहिः,4.2
सर्व-	कर्मधारयः,5.2
भूत-	कर्मधारयः,5.3
आत्म-	षष्ठी-तत्पुरुषः,5.4
भूत-	बहुव्रीहिः,5.5
तत्त्व-	उपपद-तत्पुरुषः,8.2
इन्द्रिय-	षष्ठी-तत्पुरुषः,24.2
पद्म-	षष्ठी-तत्पुरुषः,12.2
आत्म-	षष्ठी-तत्पुरुषः,12.2
कर्म-	षष्ठी-तत्पुरुषः,2.2
अ-	नञ्-तत्पुरुषः,7.2
काम-	षष्ठी-तत्पुरुषः,8.2
सर्व-	कर्मधारयः,1.2
नव-	बहुव्रीहिः,7.2
कर्म-	षष्ठी-तत्पुरुषः,9.2
फल-	षष्ठी-तत्पुरुषः,9.3
स्व-	षष्ठी-तत्पुरुषः,10.2
अ-	नञ्-तत्पुरुषः,10.2
अ-	नञ्-तत्पुरुषः,4.2
तत्-	बहुव्रीहिः,12.2
तत्-	बहुव्रीहिः,1.2
तत्-	बहुव्रीहिः,2.2
तत्-	बहुव्रीहिः,3.2
तत्-	बहुव्रीहिः,4.2
अ-	नञ्-तत्पुरुषः,6.3
पुनः-	बहुव्रीहिः,6.3
ज्ञान-	तृतीया-तत्पुरुषः,7.2
निर्धूत-	बहुव्रीहिः,7.3
विद्या-	द्वन्द्वः,1.2
विनय-	तृतीया-तत्पुरुषः,1.3
सम-	बहुव्रीहिः,11.2
निर्-	बहुव्रीहिः,10.2
अ-	नञ्-तत्पुरुषः,9.2
स्थिर-	बहुव्रीहिः,10.2
अ-	नञ्-तत्पुरुषः,11.2
ब्रह्म-	उपपद-तत्पुरुषः,12.2
बाह्य-	कर्मधारयः,1.2
अ-	नञ्-तत्पुरुषः,2.2
सक्त-	बहुव्रीहिः,2.3
ब्रह्म-	षष्ठी-तत्पुरुषः,8.2
योग-	तृतीया-तत्पुरुषः,8.3
युक्त-	बहुव्रीहिः,8.4
अ-	बहुव्रीहिः,10.2
संस्पर्श-	उपपद-तत्पुरुषः,3.2
दुःख-	षष्ठी-तत्पुरुषः,5.2
आदि-	द्वन्द्वः,8.2
शरीर-	बहुव्रीहिः,7.2
वि-	षष्ठी-तत्पुरुषः,7.3
काम-	द्वन्द्वः,8.2
क्रोध-	पञ्चमी_तत्पुरुषः,8.3
अन्तः-	बहुव्रीहिः,2.2
अन्तरा-	बहुव्रीहिः,3.2
अन्तः-	बहुव्रीहिः,5.2
ब्रह्म-	सप्तमी-तत्पुरुषः,10.2
ब्रह्म-	द्वितीया-तत्पुरुषः,11.2
ब्रह्म-	सप्तमी-तत्पुरुषः,2.2
क्षीण-	बहुव्रीहिः,4.2
छिन्न-	बहुव्रीहिः,5.2
यत-	बहुव्रीहिः,6.2
सर्व-	कर्मधारयः,7.2
भूत-	षष्ठी-तत्पुरुषः,7.3
काम-	द्वन्द्वः,1.2
क्रोध-	तृतीया-तत्पुरुषः,1.3
यत-	बहुव्रीहिः,3.2
ब्रह्म-	सप्तमी-तत्पुरुषः,5.2
विदित-	बहुव्रीहिः,7.2
प्राण-	द्वन्द्वः,11.2
नासा-	षष्ठी-तत्पुरुषः,14.2
अभ्यन्तर-	उपपदसमासः,14.3
यत्-	बहुव्रीहिः,15.4
इन्द्रिय-	द्वन्द्वः,15.4
मनो-	द्वन्द्वः,15.4
मोक्ष-	बहुव्रीहिः,17.2
विगत-	द्वन्द्वः,18.2
इच्छा-	द्वन्द्वः,18.3
भय-	बहुव्रीहिः,18.4
यज्ञ-	द्वन्द्वः,2.2
सर्व-	कर्मधारयः,3.2
लोक-	कर्मधारयः,3.3
महत्-	षष्ठी-तत्पुरुषः,3.4
सर्व-	कर्मधारयः,5.2
अन्-	नञ्-तत्पुरुषः,1.2
कर्म-	षष्ठी-तत्पुरुषः,2.2
निर्-	बहुव्रीहिः,13.2
अ-	बहुव्रीहिः,16.2
अ-	नञ्-बहुव्रीहिः,11.2
सन्न्यस्त-	बहुव्रीहिः,11.3
योग-	द्वितीया-तत्पुरुषः,7.2
इन्द्रिय-	षष्ठी-तत्पुरुषः,4.2
सर्व-	कर्मधारयः,8.2
सङ्कल्प-	बहुव्रीहिः,8.3
योग-	द्वितीया-तत्पुरुषः,9.2
अन्-	बहुव्रीहिः,10.2
जित-	बहुव्रीहिः,1.2
परम-	कर्मधारयः,3.2
शीत-	द्वन्द्वः,5.4
उष्ण-	द्वन्द्वः,5.4
सुख-	द्वन्द्वः,5.4
मान-	द्वन्द्वः,7.2
